Time - Measured Data 0-Load,TDMS Value - Measured Data 0-Load,Time - Measured Data 0-Pressure,TDMS Value 2 - Measured Data 0-Pressure,Time - Measured Data 0-LVDT2,TDMS Value 3 - Measured Data 0-LVDT2
33:27.4,250.487,33:27.4,133.779,33:27.4,1.21926
33:27.5,251.065,33:27.5,133.768,33:27.5,1.21995
33:27.6,251.511,33:27.6,133.829,33:27.6,1.21996
33:27.7,252.077,33:27.7,133.873,33:27.7,1.22065
33:27.8,252.556,33:27.8,133.745,33:27.8,1.22119
33:27.9,252.99,33:27.9,133.938,33:27.9,1.22071
33:28.0,253.552,33:28.0,133.794,33:28.0,1.2212
33:28.1,254.017,33:28.1,133.906,33:28.1,1.22213
33:28.2,254.541,33:28.2,133.718,33:28.2,1.22253
33:28.3,255.006,33:28.3,133.883,33:28.3,1.22267
33:28.4,255.458,33:28.4,133.838,33:28.4,1.22286
33:28.5,256.058,33:28.5,133.893,33:28.5,1.2234
33:28.6,256.523,33:28.6,133.879,33:28.6,1.22387
33:28.7,256.988,33:28.7,133.972,33:28.7,1.22426
33:28.8,257.556,33:28.8,133.768,33:28.8,1.22452
33:28.9,257.986,33:28.9,133.915,33:28.9,1.22432
33:29.0,258.448,33:29.0,133.79,33:29.0,1.2246
33:29.1,259.036,33:29.1,133.84,33:29.1,1.22588
33:29.2,259.55,33:29.2,133.888,33:29.2,1.22547
33:29.3,260.029,33:29.3,133.758,33:29.3,1.22624
33:29.4,260.489,33:29.4,133.759,33:29.4,1.22675
33:29.5,260.989,33:29.5,133.837,33:29.5,1.22739
33:29.6,261.548,33:29.6,133.806,33:29.6,1.22708
33:29.7,262.076,33:29.7,133.872,33:29.7,1.22762
33:29.8,262.42,33:29.8,134.015,33:29.8,1.22803
33:29.9,263.072,33:29.9,133.723,33:29.9,1.22855
33:30.0,263.626,33:30.0,133.759,33:30.0,1.2293
33:30.1,263.973,33:30.1,133.727,33:30.1,1.22879
33:30.2,264.561,33:30.2,133.609,33:30.2,1.22916
33:30.3,265.133,33:30.3,133.748,33:30.3,1.23019
33:30.4,265.632,33:30.4,133.581,33:30.4,1.23063
33:30.5,266.143,33:30.5,133.591,33:30.5,1.23064
33:30.6,266.703,33:30.6,133.649,33:30.6,1.23127
33:30.7,267.085,33:30.7,133.717,33:30.7,1.23146
33:30.8,267.724,33:30.8,133.62,33:30.8,1.23195
33:30.9,268.118,33:30.9,133.671,33:30.9,1.23263
33:31.0,268.625,33:31.0,133.765,33:31.0,1.23236
33:31.1,269.163,33:31.1,133.666,33:31.1,1.23305
33:31.2,269.65,33:31.2,133.51,33:31.2,1.23331
33:31.3,270.259,33:31.3,133.71,33:31.3,1.23398
33:31.4,270.703,33:31.4,133.791,33:31.4,1.23389
33:31.5,271.25,33:31.5,133.635,33:31.5,1.23396
33:31.6,271.833,33:31.6,133.576,33:31.6,1.2347
33:31.7,272.285,33:31.7,133.766,33:31.7,1.23535
33:31.8,272.813,33:31.8,133.547,33:31.8,1.2359
33:31.9,273.399,33:31.9,133.759,33:31.9,1.23599
33:32.0,273.805,33:32.0,133.738,33:32.0,1.23673
33:32.1,274.436,33:32.1,133.785,33:32.1,1.23687
33:32.2,274.847,33:32.2,133.717,33:32.2,1.23747
33:32.3,275.52,33:32.3,133.701,33:32.3,1.23762
33:32.4,276.099,33:32.4,133.625,33:32.4,1.23852
33:32.5,276.468,33:32.5,133.666,33:32.5,1.23803
33:32.6,276.95,33:32.6,133.708,33:32.6,1.2389
33:32.7,277.604,33:32.7,133.427,33:32.7,1.23885
33:32.8,278.009,33:32.8,133.675,33:32.8,1.23952
33:32.9,278.611,33:32.9,133.642,33:32.9,1.23944
33:33.0,279.142,33:33.0,133.536,33:33.0,1.23977
33:33.1,279.621,33:33.1,133.535,33:33.1,1.24054
33:33.2,280.121,33:33.2,133.602,33:33.2,1.24105
33:33.3,280.73,33:33.3,133.598,33:33.3,1.24143
33:33.4,281.251,33:33.4,133.608,33:33.4,1.24208
33:33.5,281.743,33:33.5,133.654,33:33.5,1.24211
33:33.6,282.171,33:33.6,133.637,33:33.6,1.24238
33:33.7,282.805,33:33.7,133.617,33:33.7,1.24284
33:33.8,283.307,33:33.8,133.577,33:33.8,1.24306
33:33.9,283.813,33:33.9,133.524,33:33.9,1.24373
33:34.0,284.424,33:34.0,133.614,33:34.0,1.24428
33:34.1,284.801,33:34.1,133.743,33:34.1,1.24415
33:34.2,285.401,33:34.2,133.443,33:34.2,1.24513
33:34.3,285.852,33:34.3,133.621,33:34.3,1.24503
33:34.4,286.421,33:34.4,133.564,33:34.4,1.24548
33:34.5,286.887,33:34.5,133.491,33:34.5,1.24581
33:34.6,287.499,33:34.6,133.635,33:34.6,1.24582
33:34.7,288.083,33:34.7,133.678,33:34.7,1.24734
33:34.8,288.717,33:34.8,133.593,33:34.8,1.24719
33:34.9,289.131,33:34.9,133.502,33:34.9,1.24738
33:35.0,289.648,33:35.0,133.606,33:35.0,1.2483
33:35.1,290.204,33:35.1,133.612,33:35.1,1.24823
33:35.2,290.603,33:35.2,133.565,33:35.2,1.24846
33:35.3,291.271,33:35.3,133.693,33:35.3,1.24931
33:35.4,291.884,33:35.4,133.473,33:35.4,1.24911
33:35.5,292.263,33:35.5,133.587,33:35.5,1.24976
33:35.6,292.819,33:35.6,133.511,33:35.6,1.24965
33:35.7,293.389,33:35.7,133.382,33:35.7,1.25008
33:35.8,293.774,33:35.8,133.608,33:35.8,1.2507
33:35.9,294.403,33:35.9,133.564,33:35.9,1.25096
33:36.0,294.865,33:36.0,133.534,33:36.0,1.25178
33:36.1,295.401,33:36.1,133.553,33:36.1,1.25239
33:36.2,295.935,33:36.2,133.55,33:36.2,1.25213
33:36.3,296.518,33:36.3,133.531,33:36.3,1.25315
33:36.4,297.002,33:36.4,133.37,33:36.4,1.25335
33:36.5,297.505,33:36.5,133.572,33:36.5,1.25366
33:36.6,298.054,33:36.6,133.517,33:36.6,1.2544
33:36.7,298.578,33:36.7,133.537,33:36.7,1.2545
33:36.8,299.035,33:36.8,133.387,33:36.8,1.25461
33:36.9,299.611,33:36.9,133.507,33:36.9,1.25496
33:37.0,300.14,33:37.0,133.498,33:37.0,1.25561
33:37.1,300.742,33:37.1,133.431,33:37.1,1.25585
33:37.2,301.276,33:37.2,133.597,33:37.2,1.25599
33:37.3,301.817,33:37.3,133.38,33:37.3,1.25654
33:37.4,302.336,33:37.4,133.529,33:37.4,1.25736
33:37.5,302.854,33:37.5,133.449,33:37.5,1.25742
33:37.6,303.408,33:37.6,133.392,33:37.6,1.25789
33:37.7,303.98,33:37.7,133.151,33:37.7,1.25899
33:37.8,304.513,33:37.8,133.403,33:37.8,1.25881
33:37.9,305.022,33:37.9,133.398,33:37.9,1.25932
33:38.0,305.556,33:38.0,133.539,33:38.0,1.25936
33:38.1,306.142,33:38.1,133.377,33:38.1,1.25932
33:38.2,306.65,33:38.2,133.397,33:38.2,1.25996
33:38.3,307.272,33:38.3,133.387,33:38.3,1.26031
33:38.4,307.822,33:38.4,133.251,33:38.4,1.26095
33:38.5,308.295,33:38.5,133.308,33:38.5,1.26113
33:38.6,308.786,33:38.6,133.356,33:38.6,1.26128
33:38.7,309.37,33:38.7,133.371,33:38.7,1.26195
33:38.8,309.962,33:38.8,133.407,33:38.8,1.26183
33:38.9,310.591,33:38.9,133.411,33:38.9,1.26267
33:39.0,310.983,33:39.0,133.367,33:39.0,1.2629
33:39.1,311.585,33:39.1,133.41,33:39.1,1.26352
33:39.2,312.024,33:39.2,133.355,33:39.2,1.26395
33:39.3,312.707,33:39.3,133.425,33:39.3,1.26437
33:39.4,313.21,33:39.4,133.451,33:39.4,1.26492
33:39.5,313.775,33:39.5,133.554,33:39.5,1.26533
33:39.6,314.367,33:39.6,133.403,33:39.6,1.26579
33:39.7,314.917,33:39.7,133.403,33:39.7,1.26572
33:39.8,315.454,33:39.8,133.365,33:39.8,1.26614
33:39.9,316.007,33:39.9,133.364,33:39.9,1.26661
33:40.0,316.559,33:40.0,133.346,33:40.0,1.26723
33:40.1,317.171,33:40.1,133.493,33:40.1,1.2679
33:40.2,317.687,33:40.2,133.29,33:40.2,1.26811
33:40.3,318.216,33:40.3,133.449,33:40.3,1.26809
33:40.4,318.753,33:40.4,133.286,33:40.4,1.26841
33:40.5,319.279,33:40.5,133.259,33:40.5,1.26916
33:40.6,319.759,33:40.6,133.288,33:40.6,1.26954
33:40.7,320.438,33:40.7,133.421,33:40.7,1.27011
33:40.8,320.904,33:40.8,133.274,33:40.8,1.2706
33:40.9,321.516,33:40.9,133.419,33:40.9,1.27104
33:41.0,321.975,33:41.0,133.244,33:41.0,1.27089
33:41.1,322.587,33:41.1,133.241,33:41.1,1.27141
33:41.2,323.105,33:41.2,133.16,33:41.2,1.27213
33:41.3,323.632,33:41.3,133.387,33:41.3,1.27247
33:41.4,324.18,33:41.4,133.304,33:41.4,1.27269
33:41.5,324.795,33:41.5,133.064,33:41.5,1.27291
33:41.6,325.246,33:41.6,133.2,33:41.6,1.27284
33:41.7,325.897,33:41.7,133.31,33:41.7,1.2739
33:41.8,326.441,33:41.8,133.401,33:41.8,1.27454
33:41.9,326.978,33:41.9,133.284,33:41.9,1.27487
33:42.0,327.535,33:42.0,133.341,33:42.0,1.27465
33:42.1,328.091,33:42.1,133.265,33:42.1,1.27616
33:42.2,328.638,33:42.2,133.336,33:42.2,1.27632
33:42.3,329.148,33:42.3,133.166,33:42.3,1.27642
33:42.4,329.735,33:42.4,133.044,33:42.4,1.27689
33:42.5,330.273,33:42.5,133.256,33:42.5,1.27774
33:42.6,330.83,33:42.6,133.264,33:42.6,1.2773
33:42.7,331.418,33:42.7,133.265,33:42.7,1.27797
33:42.8,331.811,33:42.8,133.282,33:42.8,1.279
33:42.9,332.443,33:42.9,133.288,33:42.9,1.27883
33:43.0,333.037,33:43.0,133.163,33:43.0,1.27932
33:43.1,333.564,33:43.1,133.333,33:43.1,1.27952
33:43.2,334.112,33:43.2,133.119,33:43.2,1.28017
33:43.3,334.576,33:43.3,133.294,33:43.3,1.27987
33:43.4,335.194,33:43.4,133.211,33:43.4,1.28056
33:43.5,335.609,33:43.5,133.241,33:43.5,1.28124
33:43.6,336.271,33:43.6,133.199,33:43.6,1.28189
33:43.7,336.784,33:43.7,133.186,33:43.7,1.28245
33:43.8,337.307,33:43.8,133.247,33:43.8,1.28297
33:43.9,337.866,33:43.9,133.294,33:43.9,1.28313
33:44.0,338.451,33:44.0,133.288,33:44.0,1.28358
33:44.1,338.95,33:44.1,133.195,33:44.1,1.28362
33:44.2,339.427,33:44.2,133.161,33:44.2,1.2842
33:44.3,340.052,33:44.3,133.098,33:44.3,1.28468
33:44.4,340.551,33:44.4,133.286,33:44.4,1.28489
33:44.5,341.049,33:44.5,133.304,33:44.5,1.28486
33:44.6,341.684,33:44.6,133.07,33:44.6,1.2855
33:44.7,342.317,33:44.7,133.096,33:44.7,1.28606
33:44.8,342.735,33:44.8,133.084,33:44.8,1.28642
33:44.9,343.341,33:44.9,133.048,33:44.9,1.28731
33:45.0,343.849,33:45.0,133.048,33:45.0,1.28744
33:45.1,344.387,33:45.1,133.267,33:45.1,1.28754
33:45.2,344.85,33:45.2,133.22,33:45.2,1.28866
33:45.3,345.416,33:45.3,133.152,33:45.3,1.28866
33:45.4,346.019,33:45.4,133.101,33:45.4,1.28874
33:45.5,346.541,33:45.5,133.174,33:45.5,1.28975
33:45.6,347.078,33:45.6,133.171,33:45.6,1.28986
33:45.7,347.586,33:45.7,133.161,33:45.7,1.29024
33:45.8,348.082,33:45.8,133.349,33:45.8,1.29011
33:45.9,348.737,33:45.9,133.088,33:45.9,1.29096
33:46.0,349.148,33:46.0,133.174,33:46.0,1.29106
33:46.1,349.829,33:46.1,133.078,33:46.1,1.29183
33:46.2,350.329,33:46.2,133.032,33:46.2,1.29207
33:46.3,350.853,33:46.3,132.939,33:46.3,1.29267
33:46.4,351.314,33:46.4,133.181,33:46.4,1.29301
33:46.5,352.016,33:46.5,133.091,33:46.5,1.29348
33:46.6,352.47,33:46.6,133.136,33:46.6,1.29416
33:46.7,353.098,33:46.7,133.175,33:46.7,1.29397
33:46.8,353.54,33:46.8,133.151,33:46.8,1.29469
33:46.9,354.128,33:46.9,133.066,33:46.9,1.29479
33:47.0,354.686,33:47.0,133.151,33:47.0,1.29559
33:47.1,355.155,33:47.1,133.156,33:47.1,1.29574
33:47.2,355.825,33:47.2,132.959,33:47.2,1.29628
33:47.3,356.379,33:47.3,133.019,33:47.3,1.29664
33:47.4,356.867,33:47.4,133.039,33:47.4,1.29647
33:47.5,357.421,33:47.5,133.217,33:47.5,1.29742
33:47.6,357.911,33:47.6,133.14,33:47.6,1.2977
33:47.7,358.439,33:47.7,133.09,33:47.7,1.29853
33:47.8,359.039,33:47.8,133.385,33:47.8,1.29911
33:47.9,359.572,33:47.9,132.975,33:47.9,1.29912
33:48.0,360.079,33:48.0,133.096,33:48.0,1.29955
33:48.1,360.647,33:48.1,133.133,33:48.1,1.29966
33:48.2,361.107,33:48.2,132.969,33:48.2,1.30083
33:48.3,361.766,33:48.3,132.928,33:48.3,1.30115
33:48.4,362.346,33:48.4,132.977,33:48.4,1.30114
33:48.5,362.867,33:48.5,133.179,33:48.5,1.30179
33:48.6,363.394,33:48.6,133.066,33:48.6,1.30204
33:48.7,363.845,33:48.7,132.968,33:48.7,1.30284
33:48.8,364.389,33:48.8,133.01,33:48.8,1.3029
33:48.9,364.934,33:48.9,132.924,33:48.9,1.30353
33:49.0,365.513,33:49.0,132.867,33:49.0,1.30317
33:49.1,366.118,33:49.1,133.093,33:49.1,1.30429
33:49.2,366.743,33:49.2,132.998,33:49.2,1.30431
33:49.3,367.136,33:49.3,132.845,33:49.3,1.30492
33:49.4,367.659,33:49.4,133.013,33:49.4,1.3056
33:49.5,368.307,33:49.5,133.004,33:49.5,1.3056
33:49.6,368.81,33:49.6,132.889,33:49.6,1.30579
33:49.7,369.353,33:49.7,133.025,33:49.7,1.306
33:49.8,369.78,33:49.8,132.911,33:49.8,1.3067
33:49.9,370.301,33:49.9,132.869,33:49.9,1.30752
33:50.0,370.902,33:50.0,132.975,33:50.0,1.30765
33:50.1,371.498,33:50.1,133.197,33:50.1,1.30836
33:50.2,371.957,33:50.2,133.14,33:50.2,1.30846
33:50.3,372.557,33:50.3,133.095,33:50.3,1.30847
33:50.4,373.042,33:50.4,133.112,33:50.4,1.30988
33:50.5,373.546,33:50.5,132.807,33:50.5,1.3101
33:50.6,374.103,33:50.6,132.861,33:50.6,1.31021
33:50.7,374.6,33:50.7,133.031,33:50.7,1.31051
33:50.8,375.174,33:50.8,133.039,33:50.8,1.3111
33:50.9,375.715,33:50.9,133.07,33:50.9,1.31125
33:51.0,376.317,33:51.0,132.899,33:51.0,1.31192
33:51.1,376.858,33:51.1,132.984,33:51.1,1.3124
33:51.2,377.263,33:51.2,133.02,33:51.2,1.31249
33:51.3,377.94,33:51.3,132.796,33:51.3,1.31335
33:51.4,378.338,33:51.4,132.966,33:51.4,1.31317
33:51.5,378.953,33:51.5,132.967,33:51.5,1.31415
33:51.6,379.546,33:51.6,132.902,33:51.6,1.31411
33:51.7,380.106,33:51.7,132.87,33:51.7,1.31458
33:51.8,380.708,33:51.8,133.011,33:51.8,1.31502
33:51.9,381.132,33:51.9,132.914,33:51.9,1.31557
33:52.0,381.598,33:52.0,132.929,33:52.0,1.31617
33:52.1,382.147,33:52.1,133.061,33:52.1,1.31596
33:52.2,382.719,33:52.2,132.967,33:52.2,1.31704
33:52.3,383.19,33:52.3,132.641,33:52.3,1.31691
33:52.4,383.735,33:52.4,133.074,33:52.4,1.31711
33:52.5,384.127,33:52.5,133.046,33:52.5,1.31805
33:52.6,384.736,33:52.6,133.082,33:52.6,1.31837
33:52.7,385.339,33:52.7,132.887,33:52.7,1.31909
33:52.8,385.969,33:52.8,132.718,33:52.8,1.31944
33:52.9,386.279,33:52.9,133.017,33:52.9,1.31943
33:53.0,386.897,33:53.0,132.804,33:53.0,1.31979
33:53.1,387.388,33:53.1,132.73,33:53.1,1.32092
33:53.2,387.899,33:53.2,132.97,33:53.2,1.32085
33:53.3,388.471,33:53.3,132.709,33:53.3,1.32145
33:53.4,389.037,33:53.4,132.857,33:53.4,1.32128
33:53.5,389.623,33:53.5,132.614,33:53.5,1.32214
33:53.6,390.043,33:53.6,132.802,33:53.6,1.32226
33:53.7,390.627,33:53.7,132.8,33:53.7,1.32272
33:53.8,391.268,33:53.8,132.857,33:53.8,1.32281
33:53.9,391.689,33:53.9,132.931,33:53.9,1.32345
33:54.0,392.199,33:54.0,133.048,33:54.0,1.32403
33:54.1,392.7,33:54.1,133.036,33:54.1,1.3245
33:54.2,393.358,33:54.2,132.708,33:54.2,1.32514
33:54.3,393.846,33:54.3,132.794,33:54.3,1.32544
33:54.4,394.38,33:54.4,132.768,33:54.4,1.32566
33:54.5,394.961,33:54.5,132.744,33:54.5,1.3263
33:54.6,395.407,33:54.6,132.857,33:54.6,1.32625
33:54.7,396.005,33:54.7,132.917,33:54.7,1.32723
33:54.8,396.394,33:54.8,132.858,33:54.8,1.32787
33:54.9,397.044,33:54.9,132.866,33:54.9,1.32777
33:55.0,397.545,33:55.0,132.746,33:55.0,1.32807
33:55.1,398.22,33:55.1,132.818,33:55.1,1.32876
33:55.2,398.532,33:55.2,132.821,33:55.2,1.3288
33:55.3,399.113,33:55.3,132.812,33:55.3,1.33009
33:55.4,399.591,33:55.4,132.792,33:55.4,1.32971
33:55.5,400.149,33:55.5,132.812,33:55.5,1.33063
33:55.6,400.716,33:55.6,132.829,33:55.6,1.33063
33:55.7,401.328,33:55.7,132.807,33:55.7,1.33133
33:55.8,401.748,33:55.8,132.758,33:55.8,1.33161
33:55.9,402.338,33:55.9,132.897,33:55.9,1.33243
33:56.0,402.781,33:56.0,132.811,33:56.0,1.33231
33:56.1,403.26,33:56.1,132.862,33:56.1,1.33324
33:56.2,403.829,33:56.2,132.862,33:56.2,1.3337
33:56.3,404.363,33:56.3,132.724,33:56.3,1.33366
33:56.4,404.91,33:56.4,132.701,33:56.4,1.33452
33:56.5,405.458,33:56.5,132.701,33:56.5,1.33444
33:56.6,405.873,33:56.6,132.829,33:56.6,1.3351
33:56.7,406.517,33:56.7,132.813,33:56.7,1.3353
33:56.8,407.01,33:56.8,132.957,33:56.8,1.33533
33:56.9,407.517,33:56.9,132.733,33:56.9,1.33633
33:57.0,408.134,33:57.0,132.651,33:57.0,1.33633
33:57.1,408.614,33:57.1,132.686,33:57.1,1.33798
33:57.2,409.088,33:57.2,132.763,33:57.2,1.33772
33:57.3,409.596,33:57.3,132.652,33:57.3,1.33826
33:57.4,410.188,33:57.4,132.866,33:57.4,1.33868
33:57.5,410.663,33:57.5,132.728,33:57.5,1.33929
33:57.6,411.185,33:57.6,132.661,33:57.6,1.33901
33:57.7,411.797,33:57.7,132.947,33:57.7,1.34003
33:57.8,412.281,33:57.8,132.636,33:57.8,1.34017
33:57.9,412.698,33:57.9,132.76,33:57.9,1.34102
33:58.0,413.263,33:58.0,132.812,33:58.0,1.34092
33:58.1,413.822,33:58.1,132.477,33:58.1,1.34135
33:58.2,414.241,33:58.2,132.748,33:58.2,1.342
33:58.3,414.831,33:58.3,132.831,33:58.3,1.34296
33:58.4,415.296,33:58.4,132.688,33:58.4,1.34312
33:58.5,415.818,33:58.5,132.74,33:58.5,1.34388
33:58.6,416.395,33:58.6,132.688,33:58.6,1.344
33:58.7,416.977,33:58.7,132.761,33:58.7,1.34397
33:58.8,417.492,33:58.8,132.626,33:58.8,1.345
33:58.9,418.1,33:58.9,132.716,33:58.9,1.3452
33:59.0,418.517,33:59.0,132.694,33:59.0,1.34537
33:59.1,419.127,33:59.1,132.736,33:59.1,1.34613
33:59.2,419.684,33:59.2,132.703,33:59.2,1.34623
33:59.3,420.17,33:59.3,132.722,33:59.3,1.34687
33:59.4,420.672,33:59.4,132.636,33:59.4,1.34761
33:59.5,421.173,33:59.5,132.665,33:59.5,1.34774
33:59.6,421.672,33:59.6,132.655,33:59.6,1.34853
33:59.7,422.263,33:59.7,132.68,33:59.7,1.34867
33:59.8,422.765,33:59.8,132.747,33:59.8,1.34952
33:59.9,423.229,33:59.9,132.568,33:59.9,1.34957
34:00.0,423.851,34:00.0,132.457,34:00.0,1.35021
34:00.1,424.267,34:00.1,132.701,34:00.1,1.35126
34:00.2,424.857,34:00.2,132.733,34:00.2,1.35096
34:00.3,425.312,34:00.3,132.625,34:00.3,1.35176
34:00.4,425.852,34:00.4,132.613,34:00.4,1.3522
34:00.5,426.378,34:00.5,132.63,34:00.5,1.35292
34:00.6,426.895,34:00.6,132.677,34:00.6,1.35232
34:00.7,427.387,34:00.7,132.673,34:00.7,1.35366
34:00.8,427.731,34:00.8,132.624,34:00.8,1.35389
34:00.9,428.354,34:00.9,132.494,34:00.9,1.35368
34:01.0,428.916,34:01.0,132.502,34:01.0,1.35481
34:01.1,429.529,34:01.1,132.504,34:01.1,1.35537
34:01.2,429.988,34:01.2,132.552,34:01.2,1.35632
34:01.3,430.486,34:01.3,132.679,34:01.3,1.35629
34:01.4,430.999,34:01.4,132.724,34:01.4,1.35632
34:01.5,431.553,34:01.5,132.581,34:01.5,1.35715
34:01.6,432.178,34:01.6,132.875,34:01.6,1.35723
34:01.7,432.527,34:01.7,132.665,34:01.7,1.3579
34:01.8,433.079,34:01.8,132.662,34:01.8,1.3585
34:01.9,433.624,34:01.9,132.43,34:01.9,1.35915
34:02.0,434.048,34:02.0,132.605,34:02.0,1.35955
34:02.1,434.585,34:02.1,132.596,34:02.1,1.35919
34:02.2,435.105,34:02.2,132.59,34:02.2,1.36016
34:02.3,435.615,34:02.3,132.616,34:02.3,1.36084
34:02.4,436.106,34:02.4,132.451,34:02.4,1.36111
34:02.5,436.546,34:02.5,132.619,34:02.5,1.36141
34:02.6,437.097,34:02.6,132.641,34:02.6,1.36192
34:02.7,437.646,34:02.7,132.557,34:02.7,1.36259
34:02.8,438.027,34:02.8,132.597,34:02.8,1.36323
34:02.9,438.485,34:02.9,132.592,34:02.9,1.36355
34:03.0,439.07,34:03.0,132.663,34:03.0,1.36362
34:03.1,439.429,34:03.1,132.716,34:03.1,1.36425
34:03.2,440.029,34:03.2,132.597,34:03.2,1.3649
34:03.3,440.409,34:03.3,132.652,34:03.3,1.36536
34:03.4,440.935,34:03.4,132.538,34:03.4,1.36591
34:03.5,441.495,34:03.5,132.355,34:03.5,1.36622
34:03.6,442.034,34:03.6,132.603,34:03.6,1.3666
34:03.7,442.463,34:03.7,132.592,34:03.7,1.36691
34:03.8,443.029,34:03.8,132.445,34:03.8,1.36732
34:03.9,443.394,34:03.9,132.577,34:03.9,1.36852
34:04.0,443.936,34:04.0,132.642,34:04.0,1.36862
34:04.1,444.471,34:04.1,132.584,34:04.1,1.36896
34:04.2,444.975,34:04.2,132.449,34:04.2,1.36935
34:04.3,445.453,34:04.3,132.538,34:04.3,1.36927
34:04.4,445.888,34:04.4,132.543,34:04.4,1.36998
34:04.5,446.393,34:04.5,132.727,34:04.5,1.37089
34:04.6,446.744,34:04.6,132.528,34:04.6,1.37132
34:04.7,447.344,34:04.7,132.555,34:04.7,1.37243
34:04.8,447.786,34:04.8,132.365,34:04.8,1.37187
34:04.9,448.407,34:04.9,132.382,34:04.9,1.37214
34:05.0,448.638,34:05.0,132.536,34:05.0,1.37381
34:05.1,449.167,34:05.1,132.599,34:05.1,1.3738
34:05.2,449.623,34:05.2,132.498,34:05.2,1.37426
34:05.3,450.164,34:05.3,132.505,34:05.3,1.37454
34:05.4,450.611,34:05.4,132.512,34:05.4,1.37448
34:05.5,451.053,34:05.5,132.606,34:05.5,1.37572
34:05.6,451.426,34:05.6,132.582,34:05.6,1.37607
34:05.7,451.894,34:05.7,132.44,34:05.7,1.37639
34:05.8,452.428,34:05.8,132.453,34:05.8,1.37704
34:05.9,452.955,34:05.9,132.623,34:05.9,1.37759
34:06.0,453.436,34:06.0,132.603,34:06.0,1.37792
34:06.1,453.895,34:06.1,132.56,34:06.1,1.37845
34:06.2,454.25,34:06.2,132.395,34:06.2,1.37871
34:06.3,454.822,34:06.3,132.342,34:06.3,1.37936
34:06.4,455.248,34:06.4,132.645,34:06.4,1.37969
34:06.5,455.732,34:06.5,132.603,34:06.5,1.3804
34:06.6,456.011,34:06.6,132.477,34:06.6,1.38126
34:06.7,456.558,34:06.7,132.509,34:06.7,1.38168
34:06.8,457.033,34:06.8,132.495,34:06.8,1.38181
34:06.9,457.436,34:06.9,132.292,34:06.9,1.38225
34:07.0,457.854,34:07.0,132.385,34:07.0,1.38302
34:07.1,458.217,34:07.1,132.37,34:07.1,1.383
34:07.2,458.851,34:07.2,132.514,34:07.2,1.38408
34:07.3,459.199,34:07.3,132.399,34:07.3,1.38414
34:07.4,459.664,34:07.4,132.459,34:07.4,1.38522
34:07.5,460.135,34:07.5,132.562,34:07.5,1.38494
34:07.6,460.773,34:07.6,132.486,34:07.6,1.38608
34:07.7,461.091,34:07.7,132.586,34:07.7,1.38626
34:07.8,461.603,34:07.8,132.438,34:07.8,1.38687
34:07.9,461.927,34:07.9,132.603,34:07.9,1.38711
34:08.0,462.313,34:08.0,132.525,34:08.0,1.38785
34:08.1,462.938,34:08.1,132.338,34:08.1,1.38791
34:08.2,463.219,34:08.2,132.465,34:08.2,1.38831
34:08.3,463.759,34:08.3,132.321,34:08.3,1.38901
34:08.4,464.282,34:08.4,132.603,34:08.4,1.38912
34:08.5,464.617,34:08.5,132.512,34:08.5,1.38992
34:08.6,465.127,34:08.6,132.513,34:08.6,1.39078
34:08.7,465.472,34:08.7,132.64,34:08.7,1.38996
34:08.8,465.939,34:08.8,132.396,34:08.8,1.39177
34:08.9,466.496,34:08.9,132.481,34:08.9,1.39191
34:09.0,466.943,34:09.0,132.414,34:09.0,1.39252
34:09.1,467.301,34:09.1,132.433,34:09.1,1.39322
34:09.2,467.773,34:09.2,132.482,34:09.2,1.39274
34:09.3,468.169,34:09.3,132.578,34:09.3,1.39443
34:09.4,468.596,34:09.4,132.522,34:09.4,1.39451
34:09.5,469.007,34:09.5,132.324,34:09.5,1.39435
34:09.6,469.42,34:09.6,132.527,34:09.6,1.39548
34:09.7,469.999,34:09.7,132.33,34:09.7,1.39606
34:09.8,470.193,34:09.8,132.403,34:09.8,1.3961
34:09.9,470.823,34:09.9,132.448,34:09.9,1.39653
34:10.0,471.167,34:10.0,132.422,34:10.0,1.397
34:10.1,471.61,34:10.1,132.441,34:10.1,1.39764
34:10.2,472.08,34:10.2,132.409,34:10.2,1.39819
34:10.3,472.545,34:10.3,132.38,34:10.3,1.39841
34:10.4,472.85,34:10.4,132.365,34:10.4,1.39982
34:10.5,473.36,34:10.5,132.51,34:10.5,1.39906
34:10.6,473.703,34:10.6,132.579,34:10.6,1.3999
34:10.7,474.244,34:10.7,132.435,34:10.7,1.40031
34:10.8,474.544,34:10.8,132.377,34:10.8,1.40132
34:10.9,475.03,34:10.9,132.406,34:10.9,1.40165
34:11.0,475.423,34:11.0,132.489,34:11.0,1.40191
34:11.1,475.825,34:11.1,132.584,34:11.1,1.40218
34:11.2,476.223,34:11.2,132.388,34:11.2,1.40257
34:11.3,476.728,34:11.3,132.324,34:11.3,1.40363
34:11.4,477.009,34:11.4,132.482,34:11.4,1.40428
34:11.5,477.476,34:11.5,132.433,34:11.5,1.40435
34:11.6,477.823,34:11.6,132.351,34:11.6,1.40498
34:11.7,478.222,34:11.7,132.56,34:11.7,1.40603
34:11.8,478.616,34:11.8,132.336,34:11.8,1.40602
34:11.9,478.829,34:11.9,132.383,34:11.9,1.4061
34:12.0,479.37,34:12.0,132.435,34:12.0,1.40718
34:12.1,479.746,34:12.1,132.446,34:12.1,1.40724
